"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.09358326137727E-09","6.93360912185446E-09","4.65711934681501E-09","4.36619408758782E-09","8.21461909468869E-09","","",
"American Samoa","ASM","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Australia","AUS","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","0.0321861129592739","0.0389232905953033","0.0805177900172727","0.218992843184036","1.05253454132014","1.28307386172455","1.35357843129741","1.53425510339029","1.38286697419906","2.66913459162682","2.49991833056873","1.63375106201211","1.02915750030014","1.26051610938926","1.3978068378048","1.76548145442808","0.929808215420833","1.13675372968427","0.690456564598483","0.707762594111794","1.11268477697549","0.667949181507863","0.630488717310917","0.650916077009309","0.514507240300466","0.565691242795579","0.573703703480827","0.476946190178347","0.305097561026965","0.352848884148261","0.840936513501834","0.793400814540197","0.845214457542681","0.830558515193983","0.86046996130945","0.975027945773103","0.966220181245105","0.953483618478999","1.20956779516417","0.772533420457289","0.981467733267183","1.15531229451538","0.771534854492338","0.627432347452262","0.755451088942237","0.567565619466884","0.591410295226177","0.760358992143208","1.14049132500834","1.31732811944483","1.1162720977283","1.6313907314568","","",
"Austria","AUT","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","0.0398692992053412","0.0643682065897926","0.0748921581122745","0.0821616753331406","0.31016297473616","0.269642015992858","0.250932026318548","0.213162751554901","0.188342180360293","0.32771721156305","0.309384221819925","0.230578139604783","0.128100015917317","0.168430463772673","0.17398588892082","0.160345407612759","0.055786713381194","0.0562544820426199","0.0440828180769326","0.0662351563442328","0.0783996924634796","0.0424541475007946","0.0340088359986792","0.037595259705761","0.0295248945536383","0.0317626388666413","0.0382175150228682","0.0376385933157313","0.00873955978613039","0.0240347707829376","0.067130684997088","0.0709056589273944","0.0603451904111482","0.0563052631525372","0.061828706731786","0.0642986378654293","0.0866220628816176","0.0785471812719636","0.113084758281736","0.0776229563214441","0.0812464922746426","0.102713353962844","0.121362430517088","0.102807587041594","0.0920033862680556","0.0499583558453872","0.0308944650482151","0.041704775264542","0.0556757566159948","0.0436795105299308","0.0193128338329958","0.0538052225280194","","",
"Azerbaijan","AZE","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.561728164584","29.8641064738936","16.1008786642135","16.9209621739822","12.0820917505254","3.90743707214714","13.4187336892543","27.8653089858114","20.8121432560706","9.47260100538972","9.70315853361007","11.2425470760042","21.0524476245973","27.4966266409743","30.1213353181194","32.0136097647373","22.1130234448464","20.6300390038453","23.5294308400429","20.1043914664847","19.4088954955607","14.9648844609039","9.25342184378796","9.82405177022655","12.4047793985182","17.4994748635612","14.5273087635285","7.39145535375744","15.9094194579174","","",
"Burundi","BDI","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Belgium","BEL","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","0.0055771073911455","0.00588556605273491","0.00449425133069568","0.00330902262726154","0.00560542724024504","0.0110328254058221","0.0115853430824097","0.0098364204302262","0.00712505490484566","0.00593018148650641","0.00622305859943027","0.00927820655571129","0.0115902959940861","0.00862484375630695","0.00753324427037247","0.00683918758644727","0.00322916172742881","0.0012097974903396","0.000265005047249227","7.45109822780183E-05","0.000185237064118237","0.000103064650093698","2.14391581720503E-05","2.00329006458748E-05","4.42593040830741E-06","1.63735031021076E-06","1.34366421268128E-05","1.19284359230818E-06","0","4.01279842825187E-07","1.71510738461167E-05","0","0","0","0","4.52762712035888E-05","0.00120666320317286","0","0","0","0.0208156073120214","0.0353801645468316","0.0340877229603489","0.0305097718461498","0.0371836239263636","0.0122176335911277","0.00892386218353281","0.0158735180931264","0.0227467682979001","0.0209474232743029","0.0112790265270654","0.0238703148409493","","",
"Benin","BEN","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.461805752889165","0.146131387434704","0.588028869939596","1.34331511694211","1.57575656927522","0.457019498341406","0.774138407617518","0.505229270578563","0.662497025792547","0.638933403020258","0.322843820137006","1.2578716022692","0.873948232264557","1.02099495264579","0.371400951924379","0.218435436915771","0.145476237237559","0.0751179939011819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0364671303689086","0.0363644198885848","0.0618964640118426","0.0813960890703062","0.0679965430244873","0.030002195419226","0","","",
"Burkina Faso","BFA","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bangladesh","BGD","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","0.00397073546280516","0.00674779624180034","0.00390418806962309","0.0117806463871244","0.0167064980109273","0.0100838839968243","0.0128203018458114","0.0173736531647234","0.00592175616542263","0.00310911713821531","0.0213081051102324","0.0191926523161293","0.0200262881416612","0.0364670249693149","0.0445634249363565","0.0393242230333816","0.0417625961928995","0.059994797526491","0.0425133077624453","0.0991354521101477","0.11547117599596","0.146057910613466","0.1750144104238","0.166459452563352","0.149190449148154","0.171143763533284","0.228512569402678","0.394109830239632","0.42093204099402","0.557059393425309","0.514687145485634","0.589941231158831","0.712923467067331","0.867766087756145","0.610609366204226","0.637795609790363","0.633601248120074","0.707459119244303","0.844432660950363","0.924824033787091","0.71429524081818","0.666762846058404","0.564822186828127","0.452783577656485","0.491954808881409","0.507953435071236","0.505144042220117","0.427212723517809","0.464798446132852","","",
"Bulgaria","BGR","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0.270399734060725","0.410867542390954","0.457222198652966","0.264008705895685","0.194604570492855","0.286922306400723","0.0862148317297807","0.0615091465306881","0.061024641503008","0.106392011771338","0.183481617499321","0.163620627281202","0.11023301198399","0.0195487213663052","0.0297665439866677","0.0447668113464556","0.0434702793331852","0.022247393143071","0.0233528369744617","0.0111764801989606","0.0852154945425017","0.123894719668795","0.0416533880980747","0.0343812326910927","0.261191618357126","0.169928700241874","0.201743158880473","0.215782322812052","0.453473208634196","0.127657750319513","0.258182133224804","0.423926798982755","0.219658692558715","0.120358166929023","0.0834928411892959","0.0552487866288704","0.0468257251759036","0.0622253325954594","0.0610570091995283","0.0421168946066212","0.0269688819823975","0.0564323535361551","","",
"Bahrain","BHR","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","69.9613694601653","56.5463794495864","32.1764464489129","27.815260596626","31.9165457320199","33.2404579646652","27.5266691057116","34.3724665996036","26.7657255005171","34.9661822384089","35.9162647156486","20.418650733919","21.7370080945626","20.0808995579738","16.8602576608247","16.3763548119058","19.5916074031287","18.6131870040029","12.7843629602855","17.4156998349852","21.0866822894859","18.0310448632154","17.5169242043559","17.6905089946568","19.1378137558377","22.7472934164275","23.0232872073921","21.3678231881096","24.4982615214515","18.8388588667737","21.3816881030958","29.6469995307936","23.1981887022979","24.4213739310829","22.6364434649594","12.7366999872645","9.72074812619969","11.2405234774314","14.7601652894125","13.8343792408379","11.2381718823925","","","",
"Bahamas, The","BHS","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bosnia and Herzegovina","BIH","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00268862449642285","1.01642600858754","0.00556960442179748","0.00558659200919264","0.00959516242541412","0.0017118070518237","0.0168863666558814","0.055439834449731","0.0177570581607756","0.0164767740827585","0.125416532431711","0.0787839804614045","0.0801728048948025","0.105973630663453","0.306474027316053","0.0995160902323603","0.186657140119524","0.246659749993467","0.110428295695569","0.0514150467138928","0.0342330862638445","0.0261163818425156","0.0314883208032492","0.0407444347386291","0.0434298030572453","0.0294234699513077","0.0247446332541281","0.0409789332692792","","",
"Belarus","BLR","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24637998628459","0.571599571479383","0.543791336942024","0.55787261188787","0.543591437075989","0.632738412441201","0.770923623078891","0.635890646330114","0.178546540266743","0.663313997908547","1.42545019345214","1.11909396659621","0.954022462008177","0.911920175709395","0.933545901061436","0.99360504439877","0.953656787884643","0.861550654669772","0.953222849348561","0.582971057081757","0.616456716938427","0.923988873565311","0.833241769452533","0.674665253485934","0.582752214875627","0.360540198229026","0.31270290026627","0.402399785871238","0.658180369708939","0.515174521131171","0.292100099087634","0.672071495838844","","",
"Belize","BLZ","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00159123970498681","2.03313812558387","2.81620417143394","4.6278474819662","2.95369080240552","3.88861041732537","5.31510392845326","3.48698041323518","2.19716607166851","1.49761454544722","0.424025525860762","0.264678472219995","0.294744236650473","0.369265959079055","0.23498223434768","0.078950463297207","0.154826434502323","","",
"Bermuda","BMU","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bolivia","BOL","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","2.41223057344648","1.28408796669045","1.593804229894","3.70831719964468","4.85138453880957","2.60739269203978","1.76148996499353","2.08089478391412","2.08409180871843","1.96185245124545","1.25005144851055","1.80444700724224","1.35788662451038","1.88182121054407","2.32449987598161","1.43373485833906","1.42180121991491","1.47795422672723","1.38096804703865","1.60653440061548","1.93614957764648","1.56607890079584","1.23550460224132","1.73569172943239","3.19889488119819","2.00188012019864","2.2805026107879","2.62392595653608","4.06908443115285","6.42586005977721","6.34497527464218","4.88106426251803","4.64697988317579","2.40245305245818","2.65289965051354","4.25945816500806","7.05617528245952","7.52166261614094","6.61485355630154","2.84414419763062","1.3664426917306","1.69523614326406","2.88776918350293","2.31226139607013","1.21484398945188","2.29284531429747","","",
"Brazil","BRA","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","0.0477282404827449","0.0701110278326409","0.0660847329979754","0.0885622717859538","0.388249409046272","0.302100528858789","0.250934366916193","0.170934783891968","0.162692021012106","0.391175076822766","0.522619709456365","0.465355683856662","0.324758138001583","0.826538591232142","1.17075465434309","1.50058772784892","0.553643469716108","0.781994437272967","0.498452673860895","0.602339135102001","0.759480378457103","0.456080747610916","0.511947798081757","0.45368342516962","0.321036803879598","0.243939326137453","0.323335056308366","0.293408121851104","0.195325992813221","0.556140016321633","1.06361934131198","0.977575361206361","1.27808033346809","1.29589763269967","1.36897118604625","1.74965157546248","1.81164992773419","1.51672802046892","1.81401598096052","1.01382622138073","1.12294789741317","1.52482093441453","1.51443970543702","1.33361465390865","1.39876331607307","0.857685698468755","0.686699294180488","0.934976537711634","1.5802963493344","1.44608781006584","0.949585951805012","2.26355193351451","","",
"Barbados","BRB","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.259064151957316","0.334664632632034","0.17748102400398","0.233512018892467","0.381019732213593","0.206948177428614","0.245119561941298","0.195545380806955","0.191975776724269","0.229873889496808","0.201424822128738","0.152259969324416","0.132268464536412","0.261827030113886","0.3529786526817","0.229636439375009","0.226070484260903","0.205399621312386","0.214441316155276","0.329044231594319","0.372147986384498","0.314499050847071","0.363841554368591","0.190291673977924","0.261896072058078","0.451016544002498","0.403561712626672","0.334267192914382","0.269342468158313","0.100377754965678","0.0727943898915939","0.106194049006617","0.177022601387152","0.206741246302281","0.114685397120306","0.296709015394712","","",
"Brunei Darussalam","BRN","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3815389521871","25.7624545567003","15.8377900198566","17.5453216431492","17.878594927862","16.7542160264571","15.4829985517386","17.6139112206322","17.2716366519693","11.7091916693509","15.8384051466024","23.598079922396","18.6840608941015","17.3642147107411","19.4578242870144","21.0122921316798","24.6674055699822","27.623412105104","24.9760424993426","22.428714277362","15.8381940608449","18.6437854015065","21.4655658496158","17.9059987170448","14.2371072710815","14.4443500783641","12.2018763505715","9.78572607865503","10.658933761159","14.752902797832","13.8632700577566","9.19382458700127","16.0389405897225","","",
"Bhutan","BTN","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0.000152328319055416","0.000403177043235705","0.000469179314762126","0.000537274989268914","0.000746751312707201","0.00104005493873964","0.00101137717268177","0.00111235189090506","0.00139133058461291","0.00167227909013601","0.00173322011067359","0.00207697973651216","0.053024193089438","0.0310724635597378","0.0399621582729112","0.063909146969638","0.0505069584080447","0.030307741887886","0.0239770238171167","0.0172990873254871","0.0180327191251265","0.0438749841423497","0.0289549053606294","0.0213698997365273","0.0221686866936247","0.0439267241479402","0.0492662954403637","0.0553036777736473","0.132794175019538","0.0253051820216727","0.0551744128702799","0.0618162848144793","0.0457885391997915","0","0","0","0","0","0","0","0","0","","",
"Botswana","BWA","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","0","0.0124715703241559","0.025932864656537","0.0586628198011788","0.213383624288907","0.650307714847741","0.735050614012398","0.569592370196649","0.479921500853574","0.573396422004679","0.798083453624167","0.959860811753397","0.521485304928483","0.417023346033196","0.575726167560256","0.396422165478357","0.211236080207197","0.235211898599073","0.266391355157751","0.258990179833688","0.228877309370978","0.220636376710538","0.150408589127427","0.176597261376359","0.217631319212618","0.164850347457031","0.126824697425981","0.108732144394577","0.0708847941240856","0.0991012476255326","0.172821623281638","0.130862877696239","0.0899898048062487","0.259496818241886","0.195819253952141","0.202371733534708","0.227065175686645","0.537952565241144","0.1489443427506","0.29947288807291","0.247783118734631","0.333840682824641","0.272118689792654","0.212808410158003","0.211765557217116","0.204050341148379","0.301815015340725","0.381733366545836","0.230326030985477","0.187699537305002","0.353486762617424","","",
"Central African Republic","CAF","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Canada","CAN","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","0.19593403159628","0.215051237661645","0.30960366780019","0.434661682743724","1.71686147815141","1.5670609406681","1.31602323283588","1.43362628073822","1.28804491810161","3.36923625134809","3.27103263681155","1.95585145445717","0.871789585963566","1.34903385599526","1.46831114006031","1.48360947558289","0.511116733116607","0.869053832593002","0.599593211709176","0.692571160393315","0.809047584528494","0.597569958326295","0.863962851255542","1.14196376842011","0.992992855738605","0.885416798769291","1.48904776486986","1.41908924089814","0.979826504991997","1.14245398289095","2.51773110088777","2.1088787460603","1.48393205333619","2.48498979412374","2.31199304342007","3.11532847213089","1.53008573068427","1.2540137348837","1.81609755832594","0.356614049824675","0.273815795655638","0.350184576796635","0.198904269926446","0.266699410443188","0.359203139758369","0.0300155530949673","0.123509347986923","0.210662547630561","0.410042163909339","0.416681056579483","0.223536262915073","1.38137995751415","","",
"Central Europe and the Baltics","CEB","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.38361811644418","","","0.383594713257348","0.385445111963256","0.296883029812819","0.292790036927613","0.297096311557637","0.249446062837882","0.0653022741992372","0.113357415505483","0.332449242707972","0.383388915888706","0.298576206136051","0.28040164779028","0.366742556597455","0.329279722998199","0.381764438994884","0.349445269502489","0.540180849030199","0.303064947180737","0.343267379206833","0.461394016432073","0.394637311921923","0.323977722798523","0.256635305000113","0.170962308061459","0.116087357023299","0.152784947175725","0.204211339145954","0.15757369863583","0.0808438812165326","0.231266879452941","","",
"Switzerland","CHE","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.00014003703993008","0.000233614321536805","0.000472159376727236","0.000592620259935785","0.000808660413497893","0.000151218100117417","0.000216458159623897","0.000266744777872182","0.000315579418485305","0.000204908603284665","0.000189717099715295","9.62147096556018E-05","9.02323824943346E-05","0.000139484195142181","0.000175415251414324","0.000354096302401611","0.000181759704594783","0.000394551892247341","","",
"Channel Islands","CHI","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","0.0280726270702572","0.0382255781646267","0.0415554691168132","0.0526534388807139","0.317546626052088","0.706018306678234","0.581268891772491","0.348837490249851","0.342169776937334","0.662974807852108","0.640087554346491","0.616493988757647","0.387788547653018","0.58919762978642","0.597632219598177","0.597091435589733","0.200323253884034","0.384140336480851","0.188852792490587","0.225148447719116","0.230892923591657","0.0942684852118228","0.0694596047255626","0.0579311656592079","0.0430755031614315","0.0284252864804161","0.0261965501789057","0.0173258725509944","0.0160228706521729","0.0297305748963237","0.0490697029554666","0.0474841804195412","0.0393690001559297","0.0297676857419654","0.0263458525496341","0.0316409967717361","0.0257815182830101","0.0234300309998685","0.0289590254077558","0.0301926794968606","0.016923102112135","0.0218337835475783","0.0213217812572536","0.0212507359731361","0.0151736794212008","0.00697662559095484","0.00532375959983093","0.00626779773442285","0.0113333287428491","0.0153159436194606","0.00668096544297447","0.0102648292238417","","",
